1 100 -5 5 1000
0	-17
0.1001001	-16.71472473
0.2002002	-16.4394394
0.3003003	-16.14405383
0.4004004	-15.79847784
0.500500501	-15.37262124
0.600600601	-14.83639387
0.700700701	-14.15970553
0.800800801	-13.31246606
0.900900901	-12.26458526
1.001001001	-10.98597295
1.101101101	-9.44653897
1.201201201	-7.616193121
1.301301301	-5.46484523
1.401401401	-2.962405114
1.501501502	-0.078782595
1.601601602	3.216112509
1.701701702	6.952370378
1.801801802	11.16008119
1.901901902	15.86933513
2.002002002	21.11022237
2.102102102	26.9128331
2.202202202	33.3072575
2.302302302	40.32358574
2.402402402	47.99190801
2.502502503	56.34231449
2.602602603	65.40489535
2.702702703	75.20974079
2.802802803	85.78694096
2.902902903	97.16658607
3.003003003	109.3787663
3.103103103	122.4535718
3.203203203	136.4210928
3.303303303	151.3114194
3.403403403	167.1546418
3.503503504	183.9808503
3.603603604	201.820135
3.703703704	220.702586
3.803803804	240.6582936
3.903903904	261.7173479
4.004004004	283.9098391
4.104104104	307.2658574
4.204204204	331.815493
4.304304304	357.588836
4.404404404	384.6159767
4.504504505	412.9270052
4.604604605	442.5520116
4.704704705	473.5210863
4.804804805	505.8643193
4.904904905	539.6118008
5.005005005	574.7936211
5.105105105	611.4398702
5.205205205	649.5806384
5.305305305	689.2460159
5.405405405	730.4660928
5.505505506	773.2709594
5.605605606	817.6907057
5.705705706	863.755422
5.805805806	911.4951984
5.905905906	960.9401252
6.006006006	1012.120293
6.106106106	1065.065791
6.206206206	1119.806709
6.306306306	1176.373139
6.406406406	1234.795171
6.506506507	1295.102893
6.606606607	1357.326397
6.706706707	1421.495773
6.806806807	1487.641111
6.906906907	1555.792501
7.007007007	1625.980034
7.107107107	1698.233799
7.207207207	1772.583886
7.307307307	1849.060387
7.407407407	1927.69339
7.507507508	2008.512987
7.607607608	2091.549267
7.707707708	2176.832321
7.807807808	2264.392238
7.907907908	2354.25911
8.008008008	2446.463025
8.108108108	2541.034075
8.208208208	2638.002349
8.308308308	2737.397938
8.408408408	2839.250932
8.508508509	2943.591421
8.608608609	3050.449495
8.708708709	3159.855244
8.808808809	3271.838759
8.908908909	3386.43013
9.009009009	3503.659447
9.109109109	3623.5568
9.209209209	3746.152279
9.309309309	3871.475974
9.409409409	3999.557976
9.50950951	4130.428375
9.60960961	4264.117262
9.70970971	4400.654725
9.80980981	4540.070855
9.90990991	4682.395743
10.01001001	4827.659479
10.11011011	4975.892153
10.21021021	5127.123855
10.31031031	5281.384675
10.41041041	5438.704704
10.51051051	5599.114031
10.61061061	5762.642747
10.71071071	5929.320942
10.81081081	6099.178706
10.91091091	6272.24613
11.01101101	6448.553303
11.11111111	6628.130316
11.21121121	6811.007258
11.31131131	6997.214221
11.41141141	7186.781294
11.51151151	7379.738567
11.61161161	7576.116131
11.71171171	7775.944076
11.81181181	7979.252492
11.91191191	8186.071469
12.01201201	8396.431097
12.11211211	8610.361467
12.21221221	8827.892669
12.31231231	9049.054792
12.41241241	9273.877928
12.51251251	9502.392165
12.61261261	9734.627595
12.71271271	9970.614308
12.81281281	10210.38239
12.91291291	10453.96194
13.01301301	10701.38304
13.11311311	10952.67579
13.21321321	11207.87027
13.31331331	11466.99657
13.41341341	11730.08479
13.51351351	11997.16501
13.61361361	12268.26732
13.71371371	12543.42182
13.81381381	12822.65859
13.91391391	13106.00773
14.01401401	13393.49932
14.11411411	13685.16346
14.21421421	13981.03023
14.31431431	14281.12973
14.41441441	14585.49205
14.51451451	14894.14727
14.61461461	15207.12548
