1 100 -5 5 1000
-10	-5247
-9.97997998	-5216.169991
-9.95995996	-5185.461584
-9.93993994	-5154.87454
-9.91991992	-5124.408617
-9.8998999	-5094.063575
-9.87987988	-5063.839173
-9.85985986	-5033.73517
-9.83983984	-5003.751325
-9.81981982	-4973.887399
-9.7997998	-4944.143149
-9.77977978	-4914.518336
-9.75975976	-4885.012718
-9.73973974	-4855.626056
-9.71971972	-4826.358107
-9.6996997	-4797.208632
-9.67967968	-4768.17739
-9.65965966	-4739.264139
-9.63963964	-4710.46864
-9.61961962	-4681.790652
-9.5995996	-4653.229933
-9.57957958	-4624.786244
-9.55955956	-4596.459343
-9.53953954	-4568.24899
-9.51951952	-4540.154943
-9.499499499	-4512.176963
-9.479479479	-4484.314809
-9.459459459	-4456.568239
-9.439439439	-4428.937013
-9.419419419	-4401.420891
-9.399399399	-4374.019631
-9.379379379	-4346.732993
-9.359359359	-4319.560737
-9.339339339	-4292.502621
-9.319319319	-4265.558405
-9.299299299	-4238.727847
-9.279279279	-4212.010708
-9.259259259	-4185.406747
-9.239239239	-4158.915722
-9.219219219	-4132.537394
-9.199199199	-4106.271521
-9.179179179	-4080.117863
-9.159159159	-4054.076179
-9.139139139	-4028.146228
-9.119119119	-4002.327769
-9.099099099	-3976.620563
-9.079079079	-3951.024367
-9.059059059	-3925.538942
-9.039039039	-3900.164047
-9.019019019	-3874.89944
-8.998998999	-3849.744882
-8.978978979	-3824.700131
-8.958958959	-3799.764947
-8.938938939	-3774.939089
-8.918918919	-3750.222317
-8.898898899	-3725.614389
-8.878878879	-3701.115064
-8.858858859	-3676.724103
-8.838838839	-3652.441265
-8.818818819	-3628.266308
-8.798798799	-3604.198992
-8.778778779	-3580.239077
-8.758758759	-3556.386321
-8.738738739	-3532.640483
-8.718718719	-3509.001324
-8.698698699	-3485.468603
-8.678678679	-3462.042078
-8.658658659	-3438.721509
-8.638638639	-3415.506655
-8.618618619	-3392.397276
-8.598598599	-3369.39313
-8.578578579	-3346.493978
-8.558558559	-3323.699578
-8.538538539	-3301.009689
-8.518518519	-3278.424072
-8.498498498	-3255.942484
-8.478478478	-3233.564686
-8.458458458	-3211.290437
-8.438438438	-3189.119496
-8.418418418	-3167.051622
-8.398398398	-3145.086575
-8.378378378	-3123.224113
-8.358358358	-3101.463997
-8.338338338	-3079.805985
-8.318318318	-3058.249837
-8.298298298	-3036.795311
-8.278278278	-3015.442168
-8.258258258	-2994.190167
-8.238238238	-2973.039066
-8.218218218	-2951.988625
-8.198198198	-2931.038604
-8.178178178	-2910.188761
-8.158158158	-2889.438857
-8.138138138	-2868.788649
-8.118118118	-2848.237898
-8.098098098	-2827.786363
-8.078078078	-2807.433802
-8.058058058	-2787.179976
-8.038038038	-2767.024644
-8.018018018	-2746.967564
-7.997997998	-2727.008497
-7.977977978	-2707.147201
-7.957957958	-2687.383436
-7.937937938	-2667.71696
-7.917917918	-2648.147534
-7.897897898	-2628.674917
-7.877877878	-2609.298867
-7.857857858	-2590.019144
-7.837837838	-2570.835508
-7.817817818	-2551.747718
-7.797797798	-2532.755532
-7.777777778	-2513.858711
-7.757757758	-2495.057013
-7.737737738	-2476.350197
-7.717717718	-2457.738024
-7.697697698	-2439.220252
-7.677677678	-2420.796641
-7.657657658	-2402.46695
-7.637637638	-2384.230938
-7.617617618	-2366.088364
-7.597597598	-2348.038988
-7.577577578	-2330.082569
-7.557557558	-2312.218866
-7.537537538	-2294.447639
-7.517517518	-2276.768646
-7.497497497	-2259.181648
-7.477477477	-2241.686403
-7.457457457	-2224.282671
-7.437437437	-2206.97021
-7.417417417	-2189.748781
-7.397397397	-2172.618143
-7.377377377	-2155.578054
-7.357357357	-2138.628274
-7.337337337	-2121.768563
-7.317317317	-2104.998679
-7.297297297	-2088.318382
-7.277277277	-2071.727431
-7.257257257	-2055.225586
-7.237237237	-2038.812605
