1 100 -5 5 1000
0	0
0.099099099	0.188981687
0.198198198	0.361637854
0.297297297	0.520566197
0.396396396	0.667789831
0.495495495	0.804915174
0.594594595	0.933239063
0.693693694	1.053823523
0.792792793	1.167549247
0.891891892	1.275154659
0.990990991	1.377265
1.09009009	1.474414341
1.189189189	1.567062484
1.288288288	1.655608131
1.387387387	1.740399249
1.486486486	1.821741329
1.585585586	1.899904029
1.684684685	1.97512657
1.783783784	2.047622151
1.882882883	2.117581589
1.981981982	2.185176348
2.081081081	2.250561072
2.18018018	2.313875711
2.279279279	2.375247333
2.378378378	2.434791649
2.477477477	2.492614336
2.576576577	2.548812159
2.675675676	2.603473946
2.774774775	2.656681437
2.873873874	2.708510015
2.972972973	2.759029348
3.072072072	2.808303957
3.171171171	2.856393706
3.27027027	2.903354241
3.369369369	2.949237379
3.468468468	2.994091451
3.567567568	3.037961605
3.666666667	3.080890082
3.765765766	3.122916461
3.864864865	3.164077876
3.963963964	3.204409216
4.063063063	3.243943297
4.162162162	3.282711031
4.261261261	3.320741563
4.36036036	3.358062408
4.459459459	3.39469957
4.558558559	3.430677645
4.657657658	3.46601993
4.756756757	3.500748506
4.855855856	3.534884323
4.954954955	3.568447277
5.054054054	3.601456278
5.153153153	3.633929317
5.252252252	3.665883518
5.351351351	3.697335203
5.45045045	3.728299931
5.54954955	3.758792552
5.648648649	3.788827247
5.747747748	3.818417564
5.846846847	3.847576464
5.945945946	3.876316345
6.045045045	3.904649078
6.144144144	3.932586041
6.243243243	3.960138136
6.342342342	3.987315824
6.441441441	4.014129144
6.540540541	4.040587738
6.63963964	4.066700869
6.738738739	4.092477441
6.837837838	4.117926021
6.936936937	4.143054849
7.036036036	4.167871863
7.135135135	4.192384704
7.234234234	4.21660074
7.333333333	4.240527072
7.432432432	4.26417055
7.531531532	4.287537784
7.630630631	4.310635153
7.72972973	4.333468821
7.828828829	4.356044741
7.927927928	4.378368666
8.027027027	4.400446161
8.126126126	4.422282606
8.225225225	4.443883209
8.324324324	4.465253009
8.423423423	4.486396887
8.522522523	4.507319569
8.621621622	4.528025636
8.720720721	4.548519528
8.81981982	4.568805548
8.918918919	4.588887871
9.018018018	4.608770547
9.117117117	4.628457507
9.216216216	4.647952566
9.315315315	4.667259429
9.414414414	4.686381696
9.513513514	4.705322862
9.612612613	4.724086326
9.711711712	4.742675391
9.810810811	4.761093269
9.90990991	4.779343084
10.00900901	4.797427877
10.10810811	4.815350604
10.20720721	4.833114144
10.30630631	4.850721301
10.40540541	4.868174803
10.5045045	4.885477309
10.6036036	4.902631411
10.7027027	4.919639631
10.8018018	4.93650443
10.9009009	4.953228206
11	4.9698133
11.0990991	4.98626199
11.1981982	5.002576504
11.2972973	5.018759013
11.3963964	5.034811634
11.4954955	5.050736438
11.59459459	5.066535443
11.69369369	5.082210621
11.79279279	5.097763899
11.89189189	5.113197156
11.99099099	5.128512233
12.09009009	5.143710925
12.18918919	5.158794986
12.28828829	5.173766135
12.38738739	5.188626048
12.48648649	5.203376366
12.58558559	5.218018695
12.68468468	5.232554603
12.78378378	5.246985626
12.88288288	5.261313268
12.98198198	5.275538999
13.08108108	5.289664258
13.18018018	5.303690455
13.27927928	5.31761897
13.37837838	5.331451153
13.47747748	5.345188329
13.57657658	5.358831793
13.67567568	5.372382815
13.77477477	5.385842639
13.87387387	5.399212485
13.97297297	5.412493548
14.07207207	5.425686999
14.17117117	5.438793987
14.27027027	5.451815637
14.36936937	5.464753053
14.46846847	5.477607319
14.56756757	5.490379496
14.66666667	5.503070626
14.76576577	5.515681731
14.86486486	5.528213814
14.96396396	5.54066786
15.06306306	5.553044833
15.16216216	5.565345683
15.26126126	5.577571339
15.36036036	5.589722716
15.45945946	5.60180071
15.55855856	5.613806203
15.65765766	5.62574006
15.75675676	5.637603131
15.85585586	5.64939625
15.95495495	5.661120238
16.05405405	5.6727759
16.15315315	5.684364028
16.25225225	5.695885401
16.35135135	5.707340782
16.45045045	5.718730924
16.54954955	5.730056566
16.64864865	5.741318433
16.74774775	5.752517241
16.84684685	5.763653691
16.94594595	5.774728474
17.04504505	5.785742269
17.14414414	5.796695744
17.24324324	5.807589556
17.34234234	5.818424353
17.44144144	5.829200769
17.54054054	5.83991943
17.63963964	5.850580953
17.73873874	5.861185943
17.83783784	5.871734996
17.93693694	5.8822287
18.03603604	5.892667633
18.13513514	5.903052362
18.23423423	5.913383449
18.33333333	5.923661444
18.43243243	5.93388689
18.53153153	5.944060322
18.63063063	5.954182267
18.72972973	5.964253243
18.82882883	5.97427376
18.92792793	5.984244323
19.02702703	5.994165425
19.12612613	6.004037557
19.22522523	6.013861198
19.32432432	6.023636823
19.42342342	6.033364898
19.52252252	6.043045885
19.62162162	6.052680237
19.72072072	6.062268401
19.81981982	6.071810818
19.91891892	6.081307922
20.01801802	6.090760141
20.11711712	6.100167899
20.21621622	6.10953161
20.31531532	6.118851686
20.41441441	6.128128532
20.51351351	6.137362546
20.61261261	6.146554123
20.71171171	6.15570365
20.81081081	6.164811511
20.90990991	6.173878084
21.00900901	6.18290374
21.10810811	6.191888848
21.20720721	6.20083377
21.30630631	6.209738865
21.40540541	6.218604485
21.5045045	6.227430979
21.6036036	6.23621869
21.7027027	6.244967958
21.8018018	6.253679118
21.9009009	6.262352501
22	6.270988432
22.0990991	6.279587233
22.1981982	6.288149224
22.2972973	6.296674716
22.3963964	6.305164021
22.4954955	6.313617443
22.59459459	6.322035286
22.69369369	6.330417848
22.79279279	6.338765422
22.89189189	6.3470783
22.99099099	6.355356769
23.09009009	6.363601113
23.18918919	6.371811611
23.28828829	6.379988541
23.38738739	6.388132177
23.48648649	6.396242787
23.58558559	6.404320639
23.68468468	6.412365996
23.78378378	6.420379119
23.88288288	6.428360265
23.98198198	6.436309689
24.08108108	6.44422764
24.18018018	6.452114369
24.27927928	6.459970119
24.37837838	6.467795133
24.47747748	6.475589651
24.57657658	6.48335391
24.67567568	6.491088144
24.77477477	6.498792583
24.87387387	6.506467458
24.97297297	6.514112993
25.07207207	6.521729412
25.17117117	6.529316936
25.27027027	6.536875784
25.36936937	6.544406171
25.46846847	6.551908311
25.56756757	6.559382415
25.66666667	6.566828692
25.76576577	6.574247348
25.86486486	6.581638588
25.96396396	6.589002613
26.06306306	6.596339623
26.16216216	6.603649816
26.26126126	6.610933386
26.36036036	6.618190527
26.45945946	6.625421431
26.55855856	6.632626286
26.65765766	6.639805279
26.75675676	6.646958595
26.85585586	6.654086417
26.95495495	6.661188926
27.05405405	6.668266302
27.15315315	6.675318722
27.25225225	6.68234636
27.35135135	6.689349392
27.45045045	6.696327987
27.54954955	6.703282317
27.64864865	6.710212549
27.74774775	6.71711885
27.84684685	6.724001384
27.94594595	6.730860316
28.04504505	6.737695805
28.14414414	6.744508011
28.24324324	6.751297094
28.34234234	6.758063208
28.44144144	6.764806509
28.54054054	6.771527151
28.63963964	6.778225285
28.73873874	6.784901061
28.83783784	6.791554628
28.93693694	6.798186134
29.03603604	6.804795724
29.13513514	6.811383542
29.23423423	6.817949733
29.33333333	6.824494436
29.43243243	6.831017792
29.53153153	6.837519941
