2 100 -5 5 10000
0	0	0
0	0.01010101	0.00010203
0	0.02020202	0.000408122
0	0.03030303	0.000918274
0	0.04040404	0.001632486
0	0.050505051	0.00255076
0	0.060606061	0.003673095
0	0.070707071	0.00499949
0	0.080808081	0.006529946
0	0.090909091	0.008264463
0	0.101010101	0.010203041
0	0.111111111	0.012345679
0	0.121212121	0.014692378
0	0.131313131	0.017243138
0	0.141414141	0.019997959
0	0.151515152	0.022956841
0	0.161616162	0.026119784
0	0.171717172	0.029486787
0	0.181818182	0.033057851
0	0.191919192	0.036832976
0	0.202020202	0.040812162
0	0.212121212	0.044995409
0	0.222222222	0.049382716
0	0.232323232	0.053974084
0	0.242424242	0.058769513
0	0.252525253	0.063769003
0	0.262626263	0.068972554
0	0.272727273	0.074380165
0	0.282828283	0.079991838
0	0.292929293	0.085807571
0	0.303030303	0.091827365
0	0.313131313	0.098051219
0	0.323232323	0.104479135
0	0.333333333	0.111111111
0	0.343434343	0.117947148
0	0.353535354	0.124987246
0	0.363636364	0.132231405
0	0.373737374	0.139679625
0	0.383838384	0.147331905
0	0.393939394	0.155188246
0	0.404040404	0.163248648
0	0.414141414	0.171513111
0	0.424242424	0.179981635
0	0.434343434	0.188654219
0	0.444444444	0.197530864
0	0.454545455	0.20661157
0	0.464646465	0.215896337
0	0.474747475	0.225385165
0	0.484848485	0.235078053
0	0.494949495	0.244975003
0	0.505050505	0.255076013
0	0.515151515	0.265381084
0	0.525252525	0.275890215
0	0.535353535	0.286603408
0	0.545454545	0.297520661
0	0.555555556	0.308641975
0	0.565656566	0.31996735
0	0.575757576	0.331496786
0	0.585858586	0.343230283
0	0.595959596	0.35516784
0	0.606060606	0.367309458
0	0.616161616	0.379655137
0	0.626262626	0.392204877
0	0.636363636	0.404958678
0	0.646464646	0.417916539
0	0.656565657	0.431078461
0	0.666666667	0.444444444
0	0.676767677	0.458014488
0	0.686868687	0.471788593
0	0.696969697	0.485766758
0	0.707070707	0.499948985
0	0.717171717	0.514335272
0	0.727272727	0.52892562
0	0.737373737	0.543720029
0	0.747474747	0.558718498
0	0.757575758	0.573921028
0	0.767676768	0.58932762
0	0.777777778	0.604938272
0	0.787878788	0.620752984
0	0.797979798	0.636771758
0	0.808080808	0.652994592
0	0.818181818	0.669421488
0	0.828282828	0.686052444
0	0.838383838	0.70288746
0	0.848484848	0.719926538
0	0.858585859	0.737169677
0	0.868686869	0.754616876
0	0.878787879	0.772268136
0	0.888888889	0.790123457
0	0.898989899	0.808182838
0	0.909090909	0.826446281
0	0.919191919	0.844913784
0	0.929292929	0.863585348
0	0.939393939	0.882460973
0	0.949494949	0.901540659
0	0.95959596	0.920824406
0	0.96969697	0.940312213
0	0.97979798	0.960004081
0	0.98989899	0.97990001
0	1	1
0.01010101	0	0.00010203
0.01010101	0.01010101	0.000204061
0.01010101	0.02020202	0.000510152
0.01010101	0.03030303	0.001020304
0.01010101	0.04040404	0.001734517
0.01010101	0.050505051	0.002652791
0.01010101	0.060606061	0.003775125
0.01010101	0.070707071	0.00510152
0.01010101	0.080808081	0.006631976
0.01010101	0.090909091	0.008366493
0.01010101	0.101010101	0.010305071
0.01010101	0.111111111	0.012447709
0.01010101	0.121212121	0.014794409
0.01010101	0.131313131	0.017345169
0.01010101	0.141414141	0.02009999
0.01010101	0.151515152	0.023058872
0.01010101	0.161616162	0.026221814
0.01010101	0.171717172	0.029588817
0.01010101	0.181818182	0.033159882
0.01010101	0.191919192	0.036935007
0.01010101	0.202020202	0.040914192
0.01010101	0.212121212	0.045097439
0.01010101	0.222222222	0.049484746
0.01010101	0.232323232	0.054076115
0.01010101	0.242424242	0.058871544
0.01010101	0.252525253	0.063871034
0.01010101	0.262626263	0.069074584
0.01010101	0.272727273	0.074482196
0.01010101	0.282828283	0.080093868
0.01010101	0.292929293	0.085909601
0.01010101	0.303030303	0.091929395
0.01010101	0.313131313	0.09815325
0.01010101	0.323232323	0.104581165
0.01010101	0.333333333	0.111213142
0.01010101	0.343434343	0.118049179
0.01010101	0.353535354	0.125089277
0.01010101	0.363636364	0.132333435
0.01010101	0.373737374	0.139781655
0.01010101	0.383838384	0.147433935
0.01010101	0.393939394	0.155290277
0.01010101	0.404040404	0.163350679
0.01010101	0.414141414	0.171615141
0.01010101	0.424242424	0.180083665
0.01010101	0.434343434	0.188756249
0.01010101	0.444444444	0.197632895
0.01010101	0.454545455	0.206713601
0.01010101	0.464646465	0.215998368
0.01010101	0.474747475	0.225487195
0.01010101	0.484848485	0.235180084
0.01010101	0.494949495	0.245077033
0.01010101	0.505050505	0.255178043
0.01010101	0.515151515	0.265483114
0.01010101	0.525252525	0.275992246
0.01010101	0.535353535	0.286705438
0.01010101	0.545454545	0.297622692
0.01010101	0.555555556	0.308744006
0.01010101	0.565656566	0.320069381
0.01010101	0.575757576	0.331598816
0.01010101	0.585858586	0.343332313
0.01010101	0.595959596	0.35526987
0.01010101	0.606060606	0.367411489
0.01010101	0.616161616	0.379757168
0.01010101	0.626262626	0.392306907
0.01010101	0.636363636	0.405060708
0.01010101	0.646464646	0.41801857
0.01010101	0.656565657	0.431180492
0.01010101	0.666666667	0.444546475
0.01010101	0.676767677	0.458116519
0.01010101	0.686868687	0.471890623
0.01010101	0.696969697	0.485868789
0.01010101	0.707070707	0.500051015
0.01010101	0.717171717	0.514437302
0.01010101	0.727272727	0.52902765
0.01010101	0.737373737	0.543822059
0.01010101	0.747474747	0.558820529
0.01010101	0.757575758	0.574023059
0.01010101	0.767676768	0.58942965
0.01010101	0.777777778	0.605040302
0.01010101	0.787878788	0.620855015
0.01010101	0.797979798	0.636873788
0.01010101	0.808080808	0.653096623
0.01010101	0.818181818	0.669523518
0.01010101	0.828282828	0.686154474
0.01010101	0.838383838	0.702989491
0.01010101	0.848484848	0.720028569
0.01010101	0.858585859	0.737271707
0.01010101	0.868686869	0.754718906
0.01010101	0.878787879	0.772370166
0.01010101	0.888888889	0.790225487
0.01010101	0.898989899	0.808284869
0.01010101	0.909090909	0.826548311
0.01010101	0.919191919	0.845015815
0.01010101	0.929292929	0.863687379
0.01010101	0.939393939	0.882563004
0.01010101	0.949494949	0.90164269
0.01010101	0.95959596	0.920926436
0.01010101	0.96969697	0.940414243
0.01010101	0.97979798	0.960106112
0.01010101	0.98989899	0.980002041
0.01010101	1	1.00010203
0.02020202	0	0.000408122
0.02020202	0.01010101	0.000510152
0.02020202	0.02020202	0.000816243
0.02020202	0.03030303	0.001326395
0.02020202	0.04040404	0.002040608
0.02020202	0.050505051	0.002958882
0.02020202	0.060606061	0.004081216
0.02020202	0.070707071	0.005407611
0.02020202	0.080808081	0.006938068
0.02020202	0.090909091	0.008672584
0.02020202	0.101010101	0.010611162
0.02020202	0.111111111	0.012753801
0.02020202	0.121212121	0.0151005
0.02020202	0.131313131	0.01765126
0.02020202	0.141414141	0.020406081
0.02020202	0.151515152	0.023364963
0.02020202	0.161616162	0.026527905
0.02020202	0.171717172	0.029894909
0.02020202	0.181818182	0.033465973
0.02020202	0.191919192	0.037241098
0.02020202	0.202020202	0.041220284
0.02020202	0.212121212	0.04540353
0.02020202	0.222222222	0.049790838
0.02020202	0.232323232	0.054382206
0.02020202	0.242424242	0.059177635
0.02020202	0.252525253	0.064177125
0.02020202	0.262626263	0.069380675
0.02020202	0.272727273	0.074788287
0.02020202	0.282828283	0.080399959
0.02020202	0.292929293	0.086215692
0.02020202	0.303030303	0.092235486
0.02020202	0.313131313	0.098459341
0.02020202	0.323232323	0.104887256
0.02020202	0.333333333	0.111519233
0.02020202	0.343434343	0.11835527
0.02020202	0.353535354	0.125395368
0.02020202	0.363636364	0.132639527
0.02020202	0.373737374	0.140087746
0.02020202	0.383838384	0.147740027
0.02020202	0.393939394	0.155596368
0.02020202	0.404040404	0.16365677
0.02020202	0.414141414	0.171921233
0.02020202	0.424242424	0.180389756
0.02020202	0.434343434	0.189062341
0.02020202	0.444444444	0.197938986
0.02020202	0.454545455	0.207019692
0.02020202	0.464646465	0.216304459
0.02020202	0.474747475	0.225793286
0.02020202	0.484848485	0.235486175
0.02020202	0.494949495	0.245383124
0.02020202	0.505050505	0.255484134
0.02020202	0.515151515	0.265789205
0.02020202	0.525252525	0.276298337
0.02020202	0.535353535	0.287011529
0.02020202	0.545454545	0.297928783
0.02020202	0.555555556	0.309050097
0.02020202	0.565656566	0.320375472
0.02020202	0.575757576	0.331904908
0.02020202	0.585858586	0.343638404
0.02020202	0.595959596	0.355575962
0.02020202	0.606060606	0.36771758
0.02020202	0.616161616	0.380063259
0.02020202	0.626262626	0.392612999
0.02020202	0.636363636	0.405366799
0.02020202	0.646464646	0.418324661
0.02020202	0.656565657	0.431486583
0.02020202	0.666666667	0.444852566
0.02020202	0.676767677	0.45842261
0.02020202	0.686868687	0.472196715
0.02020202	0.696969697	0.48617488
0.02020202	0.707070707	0.500357106
0.02020202	0.717171717	0.514743394
0.02020202	0.727272727	0.529333741
0.02020202	0.737373737	0.54412815
0.02020202	0.747474747	0.55912662
0.02020202	0.757575758	0.57432915
0.02020202	0.767676768	0.589735741
0.02020202	0.777777778	0.605346393
0.02020202	0.787878788	0.621161106
0.02020202	0.797979798	0.63717988
0.02020202	0.808080808	0.653402714
0.02020202	0.818181818	0.669829609
0.02020202	0.828282828	0.686460565
0.02020202	0.838383838	0.703295582
0.02020202	0.848484848	0.72033466
0.02020202	0.858585859	0.737577798
0.02020202	0.868686869	0.755024997
0.02020202	0.878787879	0.772676258
0.02020202	0.888888889	0.790531578
0.02020202	0.898989899	0.80859096
0.02020202	0.909090909	0.826854403
0.02020202	0.919191919	0.845321906
0.02020202	0.929292929	0.86399347
0.02020202	0.939393939	0.882869095
0.02020202	0.949494949	0.901948781
0.02020202	0.95959596	0.921232527
0.02020202	0.96969697	0.940720335
0.02020202	0.97979798	0.960412203
0.02020202	0.98989899	0.980308132
0.02020202	1	1.000408122
0.03030303	0	0.000918274
0.03030303	0.01010101	0.001020304
0.03030303	0.02020202	0.001326395
0.03030303	0.03030303	0.001836547
0.03030303	0.04040404	0.00255076
0.03030303	0.050505051	0.003469034
0.03030303	0.060606061	0.004591368
0.03030303	0.070707071	0.005917763
0.03030303	0.080808081	0.00744822
0.03030303	0.090909091	0.009182736
0.03030303	0.101010101	0.011121314
