2 60 -5 5 60
  -1.00000   -1.00000   12.00000
  -0.97980   -1.00000   11.89940
  -0.95960   -1.00000   11.79961
  -0.93939   -1.00000   11.70064
  -0.91919   -1.00000   11.60249
  -0.89899   -1.00000   11.50515
  -0.87879   -1.00000   11.40863
  -0.85859   -1.00000   11.31293
  -0.83838   -1.00000   11.21804
  -0.81818   -1.00000   11.12397
  -0.79798   -1.00000   11.03071
  -0.77778   -1.00000   10.93827
  -0.75758   -1.00000   10.84665
  -0.73737   -1.00000   10.75584
  -0.71717   -1.00000   10.66585
  -0.69697   -1.00000   10.57668
  -0.67677   -1.00000   10.48832
  -0.65657   -1.00000   10.40078
  -0.63636   -1.00000   10.31405
  -0.61616   -1.00000   10.22814
  -0.59596   -1.00000   10.14305
  -0.57576   -1.00000   10.05877
  -0.55556   -1.00000    9.97531
  -0.53535   -1.00000    9.89266
  -0.51515   -1.00000    9.81084
  -0.49495   -1.00000    9.72982
  -0.47475   -1.00000    9.64963
  -0.45455   -1.00000    9.57025
  -0.43434   -1.00000    9.49168
  -0.41414   -1.00000    9.41394
  -0.39394   -1.00000    9.33701
  -0.37374   -1.00000    9.26089
  -0.35354   -1.00000    9.18559
  -0.33333   -1.00000    9.11111
  -0.31313   -1.00000    9.03745
  -0.29293   -1.00000    8.96460
  -0.27273   -1.00000    8.89256
  -0.25253   -1.00000    8.82134
  -0.23232   -1.00000    8.75094
  -0.21212   -1.00000    8.68136
  -0.19192   -1.00000    8.61259
  -0.17172   -1.00000    8.54464
  -0.15152   -1.00000    8.47750
  -0.13131   -1.00000    8.41118
  -0.11111   -1.00000    8.34568
  -0.09091   -1.00000    8.28099
  -0.07071   -1.00000    8.21712
  -0.05051   -1.00000    8.15407
  -0.03030   -1.00000    8.09183
  -0.01010   -1.00000    8.03041
   0.01010   -1.00000    7.96980
   0.03030   -1.00000    7.91001
   0.05051   -1.00000    7.85104
   0.07071   -1.00000    7.79288
   0.09091   -1.00000    7.73554
   0.11111   -1.00000    7.67901
   0.13131   -1.00000    7.62330
   0.15152   -1.00000    7.56841
   0.17172   -1.00000    7.51434
   0.19192   -1.00000    7.46108
   0.21212   -1.00000    7.40863
   0.23232   -1.00000    7.35700
   0.25253   -1.00000    7.30619
   0.27273   -1.00000    7.25620
   0.29293   -1.00000    7.20702
   0.31313   -1.00000    7.15866
   0.33333   -1.00000    7.11111
   0.35354   -1.00000    7.06438
   0.37374   -1.00000    7.01847
   0.39394   -1.00000    6.97337
   0.41414   -1.00000    6.92909
   0.43434   -1.00000    6.88562
   0.45455   -1.00000    6.84298
   0.47475   -1.00000    6.80114
   0.49495   -1.00000    6.76013
   0.51515   -1.00000    6.71993
   0.53535   -1.00000    6.68054
   0.55556   -1.00000    6.64198
   0.57576   -1.00000    6.60422
   0.59596   -1.00000    6.56729
   0.61616   -1.00000    6.53117
   0.63636   -1.00000    6.49587
   0.65657   -1.00000    6.46138
   0.67677   -1.00000    6.42771
   0.69697   -1.00000    6.39486
   0.71717   -1.00000    6.36282
   0.73737   -1.00000    6.33160
   0.75758   -1.00000    6.30119
   0.77778   -1.00000    6.27160
   0.79798   -1.00000    6.24283
   0.81818   -1.00000    6.21488
   0.83838   -1.00000    6.18774
   0.85859   -1.00000    6.16141
   0.87879   -1.00000    6.13590
   0.89899   -1.00000    6.11121
   0.91919   -1.00000    6.08734
   0.93939   -1.00000    6.06428
   0.95960   -1.00000    6.04204
   0.97980   -1.00000    6.02061
   1.00000   -1.00000    6.00000
  -1.00000   -0.97980   11.79798
  -0.97980   -0.97980   11.69860
  -0.95960   -0.97980   11.60004
  -0.93939   -0.97980   11.50230
  -0.91919   -0.97980   11.40537
  -0.89899   -0.97980   11.30925
  -0.87879   -0.97980   11.21396
  -0.85859   -0.97980   11.11948
  -0.83838   -0.97980   11.02581
  -0.81818   -0.97980   10.93297
  -0.79798   -0.97980   10.84093
  -0.77778   -0.97980   10.74972
  -0.75758   -0.97980   10.65932
  -0.73737   -0.97980   10.56974
  -0.71717   -0.97980   10.48097
  -0.69697   -0.97980   10.39302
  -0.67677   -0.97980   10.30589
  -0.65657   -0.97980   10.21957
  -0.63636   -0.97980   10.13407
  -0.61616   -0.97980   10.04938
  -0.59596   -0.97980    9.96551
  -0.57576   -0.97980    9.88246
  -0.55556   -0.97980    9.80022
  -0.53535   -0.97980    9.71880
  -0.51515   -0.97980    9.63820
  -0.49495   -0.97980    9.55841
  -0.47475   -0.97980    9.47944
  -0.45455   -0.97980    9.40129
  -0.43434   -0.97980    9.32395
  -0.41414   -0.97980    9.24742
  -0.39394   -0.97980    9.17172
  -0.37374   -0.97980    9.09683
  -0.35354   -0.97980    9.02275
  -0.33333   -0.97980    8.94949
  -0.31313   -0.97980    8.87705
  -0.29293   -0.97980    8.80543
  -0.27273   -0.97980    8.73462
  -0.25253   -0.97980    8.66463
  -0.23232   -0.97980    8.59545
