2 60 -5 5 60
-1000.00000 -1000.00000 4007001.00000
-979.79798 -1000.00000 3906399.02061
-959.59596 -1000.00000 3806613.28446
-939.39394 -1000.00000 3707643.79155
-919.19192 -1000.00000 3609490.54188
-898.98990 -1000.00000 3512153.53546
-878.78788 -1000.00000 3415632.77227
-858.58586 -1000.00000 3319928.25232
-838.38384 -1000.00000 3225039.97561
-818.18182 -1000.00000 3130967.94215
-797.97980 -1000.00000 3037712.15192
-777.77778 -1000.00000 2945272.60494
-757.57576 -1000.00000 2853649.30119
-737.37374 -1000.00000 2762842.24069
-717.17172 -1000.00000 2672851.42343
-696.96970 -1000.00000 2583676.84940
-676.76768 -1000.00000 2495318.51862
-656.56566 -1000.00000 2407776.43108
-636.36364 -1000.00000 2321050.58678
-616.16162 -1000.00000 2235140.98572
-595.95960 -1000.00000 2150047.62790
-575.75758 -1000.00000 2065770.51331
-555.55556 -1000.00000 1982309.64198
-535.35354 -1000.00000 1899665.01388
-515.15152 -1000.00000 1817836.62902
-494.94949 -1000.00000 1736824.48740
-474.74747 -1000.00000 1656628.58902
-454.54545 -1000.00000 1577248.93388
-434.34343 -1000.00000 1498685.52199
-414.14141 -1000.00000 1420938.35333
-393.93939 -1000.00000 1344007.42792
-373.73737 -1000.00000 1267892.74574
-353.53535 -1000.00000 1192594.30681
-333.33333 -1000.00000 1118112.11111
-313.13131 -1000.00000 1044446.15866
-292.92929 -1000.00000 971596.44944
-272.72727 -1000.00000 899562.98347
-252.52525 -1000.00000 828345.76074
-232.32323 -1000.00000 757944.78125
-212.12121 -1000.00000 688360.04500
-191.91919 -1000.00000 619591.55198
-171.71717 -1000.00000 551639.30221
-151.51515 -1000.00000 484503.29568
-131.31313 -1000.00000 418183.53239
-111.11111 -1000.00000 352680.01235
 -90.90909 -1000.00000 287992.73554
 -70.70707 -1000.00000 224121.70197
 -50.50505 -1000.00000 161066.91164
 -30.30303 -1000.00000 98828.36455
 -10.10101 -1000.00000 37406.06071
  10.10101 -1000.00000 -23199.99990
  30.30303 -1000.00000 -82989.81726
  50.50505 -1000.00000 -141963.39139
  70.70707 -1000.00000 -200120.72227
  90.90909 -1000.00000 -257461.80992
 111.11111 -1000.00000 -313986.65432
 131.31313 -1000.00000 -369695.25548
 151.51515 -1000.00000 -424587.61341
 171.71717 -1000.00000 -478663.72809
 191.91919 -1000.00000 -531923.59953
 212.12121 -1000.00000 -584367.22773
 232.32323 -1000.00000 -635994.61269
 252.52525 -1000.00000 -686805.75441
 272.72727 -1000.00000 -736800.65289
 292.92929 -1000.00000 -785979.30813
 313.13131 -1000.00000 -834341.72013
 333.33333 -1000.00000 -881887.88889
 353.53535 -1000.00000 -928617.81441
 373.73737 -1000.00000 -974531.49668
 393.93939 -1000.00000 -1019628.93572
 414.14141 -1000.00000 -1063910.13152
 434.34343 -1000.00000 -1107375.08407
 454.54545 -1000.00000 -1150023.79339
 474.74747 -1000.00000 -1191856.25946
 494.94949 -1000.00000 -1232872.48230
 515.15152 -1000.00000 -1273072.46189
 535.35354 -1000.00000 -1312456.19825
 555.55556 -1000.00000 -1351023.69136
 575.75758 -1000.00000 -1388774.94123
 595.95960 -1000.00000 -1425709.94786
 616.16162 -1000.00000 -1461828.71125
 636.36364 -1000.00000 -1497131.23140
 656.56566 -1000.00000 -1531617.50832
