2 100 -5 5 100
 -10.00000  -10.00000  -30.00000
  -9.79798  -10.00000  -29.79798
  -9.59596  -10.00000  -29.59596
  -9.39394  -10.00000  -29.39394
  -9.19192  -10.00000  -29.19192
  -8.98990  -10.00000  -28.98990
  -8.78788  -10.00000  -28.78788
  -8.58586  -10.00000  -28.58586
  -8.38384  -10.00000  -28.38384
  -8.18182  -10.00000  -28.18182
  -7.97980  -10.00000  -27.97980
  -7.77778  -10.00000  -27.77778
  -7.57576  -10.00000  -27.57576
  -7.37374  -10.00000  -27.37374
  -7.17172  -10.00000  -27.17172
  -6.96970  -10.00000  -26.96970
  -6.76768  -10.00000  -26.76768
  -6.56566  -10.00000  -26.56566
  -6.36364  -10.00000  -26.36364
  -6.16162  -10.00000  -26.16162
  -5.95960  -10.00000  -25.95960
  -5.75758  -10.00000  -25.75758
  -5.55556  -10.00000  -25.55556
  -5.35354  -10.00000  -25.35354
  -5.15152  -10.00000  -25.15152
  -4.94949  -10.00000  -24.94949
  -4.74747  -10.00000  -24.74747
  -4.54545  -10.00000  -24.54545
  -4.34343  -10.00000  -24.34343
  -4.14141  -10.00000  -24.14141
  -3.93939  -10.00000  -23.93939
  -3.73737  -10.00000  -23.73737
  -3.53535  -10.00000  -23.53535
  -3.33333  -10.00000  -23.33333
  -3.13131  -10.00000  -23.13131
  -2.92929  -10.00000  -22.92929
  -2.72727  -10.00000  -22.72727
  -2.52525  -10.00000  -22.52525
  -2.32323  -10.00000  -22.32323
  -2.12121  -10.00000  -22.12121
  -1.91919  -10.00000  -21.91919
  -1.71717  -10.00000  -21.71717
  -1.51515  -10.00000  -21.51515
  -1.31313  -10.00000  -21.31313
  -1.11111  -10.00000  -21.11111
  -0.90909  -10.00000  -20.90909
  -0.70707  -10.00000  -20.70707
  -0.50505  -10.00000  -20.50505
  -0.30303  -10.00000  -20.30303
  -0.10101  -10.00000  -20.10101
   0.10101  -10.00000  -19.89899
   0.30303  -10.00000  -19.69697
   0.50505  -10.00000  -19.49495
   0.70707  -10.00000  -19.29293
   0.90909  -10.00000  -19.09091
   1.11111  -10.00000  -18.88889
   1.31313  -10.00000  -18.68687
   1.51515  -10.00000  -18.48485
   1.71717  -10.00000  -18.28283
   1.91919  -10.00000  -18.08081
   2.12121  -10.00000  -17.87879
   2.32323  -10.00000  -17.67677
   2.52525  -10.00000  -17.47475
   2.72727  -10.00000  -17.27273
   2.92929  -10.00000  -17.07071
   3.13131  -10.00000  -16.86869
   3.33333  -10.00000  -16.66667
   3.53535  -10.00000  -16.46465
   3.73737  -10.00000  -16.26263
   3.93939  -10.00000  -16.06061
   4.14141  -10.00000  -15.85859
   4.34343  -10.00000  -15.65657
   4.54545  -10.00000  -15.45455
   4.74747  -10.00000  -15.25253
   4.94949  -10.00000  -15.05051
   5.15152  -10.00000  -14.84848
   5.35354  -10.00000  -14.64646
   5.55556  -10.00000  -14.44444
   5.75758  -10.00000  -14.24242
   5.95960  -10.00000  -14.04040
   6.16162  -10.00000  -13.83838
   6.36364  -10.00000  -13.63636
   6.56566  -10.00000  -13.43434
   6.76768  -10.00000  -13.23232
   6.96970  -10.00000  -13.03030
   7.17172  -10.00000  -12.82828
   7.37374  -10.00000  -12.62626
   7.57576  -10.00000  -12.42424
   7.77778  -10.00000  -12.22222
   7.97980  -10.00000  -12.02020
   8.18182  -10.00000  -11.81818
   8.38384  -10.00000  -11.61616
   8.58586  -10.00000  -11.41414
   8.78788  -10.00000  -11.21212
   8.98990  -10.00000  -11.01010
   9.19192  -10.00000  -10.80808
   9.39394  -10.00000  -10.60606
   9.59596  -10.00000  -10.40404
   9.79798  -10.00000  -10.20202
  10.00000  -10.00000  -10.00000
 -10.00000   -9.79798  -29.59596
  -9.79798   -9.79798  -29.39394
  -9.59596   -9.79798  -29.19192
  -9.39394   -9.79798  -28.98990
  -9.19192   -9.79798  -28.78788
  -8.98990   -9.79798  -28.58586
  -8.78788   -9.79798  -28.38384
  -8.58586   -9.79798  -28.18182
  -8.38384   -9.79798  -27.97980
  -8.18182   -9.79798  -27.77778
  -7.97980   -9.79798  -27.57576
  -7.77778   -9.79798  -27.37374
  -7.57576   -9.79798  -27.17172
  -7.37374   -9.79798  -26.96970
  -7.17172   -9.79798  -26.76768
  -6.96970   -9.79798  -26.56566
  -6.76768   -9.79798  -26.36364
  -6.56566   -9.79798  -26.16162
  -6.36364   -9.79798  -25.95960
  -6.16162   -9.79798  -25.75758
  -5.95960   -9.79798  -25.55556
  -5.75758   -9.79798  -25.35354
  -5.55556   -9.79798  -25.15152
