2 60 -5 5 60
   0.00000    0.00000    2.00000
   1.01010    0.00000    1.54740
   2.02020    0.00000   -0.02198
   3.03030    0.00000   -0.98918
   4.04040    0.00000   -0.34438
   5.05051    0.00000    1.24147
   6.06061    0.00000    2.06172
   7.07071    0.00000    1.02754
   8.08081    0.00000   -1.23236
   9.09091    0.00000   -2.87566
  10.10101    0.00000   -2.50325
  11.11111    0.00000   -0.43454
  12.12121    0.00000    1.58434
  13.13131    0.00000    1.96797
  14.14141    0.00000    0.70011
  15.15152    0.00000   -0.73673
  16.16162    0.00000   -0.82332
  17.17172    0.00000    0.53025
  18.18182    0.00000    1.89815
  19.19192    0.00000    1.71358
  20.20202    0.00000   -0.19266
  21.21212    0.00000   -2.34829
  22.22222    0.00000   -2.94018
  23.23232    0.00000   -1.46091
  24.24242    0.00000    0.82773
  25.25253    0.00000    2.04553
  26.26263    0.00000    1.38889
  27.27273    0.00000   -0.20070
  28.28283    0.00000   -0.99994
  29.29293    0.00000   -0.17604
  30.30303    0.00000    1.41230
  31.31313    0.00000    2.04082
  32.32323    0.00000    0.79349
  33.33333    0.00000   -1.49787
  34.34343    0.00000   -2.94862
  35.35354    0.00000   -2.32095
  36.36364    0.00000   -0.15290
  37.37374    0.00000    1.73309
  38.38384    0.00000    1.88490
  39.39394    0.00000    0.50214
  40.40404    0.00000   -0.83607
  41.41414    0.00000   -0.72091
  42.42424    0.00000    0.72807
  43.43434    0.00000    1.97775
  44.44444    0.00000    1.56117
  45.45455    0.00000   -0.47464
  46.46465    0.00000   -2.52708
  47.47475    0.00000   -2.86281
  48.48485    0.00000   -1.19387
  49.49495    0.00000    1.05927
  50.50505    0.00000    2.06238
  51.51515    0.00000    1.21624
  52.52525    0.00000   -0.36713
  53.53535    0.00000   -0.98562
  54.54545    0.00000    0.00421
  55.55556    0.00000    1.56857
  56.56566    0.00000    1.99122
  57.57576    0.00000    0.54336
  58.58586    0.00000   -1.75071
  59.59596    0.00000   -2.99000
  60.60606    0.00000   -2.11530
  61.61616    0.00000    0.12428
  62.62626    0.00000    1.85527
  63.63636    0.00000    1.77842
  64.64646    0.00000    0.30503
  65.65657    0.00000   -0.91295
  66.66667    0.00000   -0.59785
  67.67677    0.00000    0.92301
  68.68687    0.00000    2.03191
  69.69697    0.00000    1.38393
  70.70707    0.00000   -0.75704
  71.71717    0.00000   -2.67982
  72.72727    0.00000   -2.75499
  73.73737    0.00000   -0.91808
  74.74747    0.00000    1.27160
  75.75758    0.00000    2.05096
  76.76768    0.00000    1.03243
  77.77778    0.00000   -0.51857
  78.78788    0.00000   -0.94646
  79.79798    0.00000    0.19344
  80.80808    0.00000    1.70748
  81.81818    0.00000    1.91299
